id	match	title	describe_en	url
2338	partial	Plasmodium Vivax - 1.	Peripheral blood smear at low-to-medium power shows a single red cell containing a small ring-form parasite (arrow) with a delicate blue cytoplasmic ring and chromatin dot. The infected cell is not distinctly enlarged and no stippling, trophozoites, schizonts or gametocytes are visible in this field; red cells and neutrophils are otherwise unremarkable. Findings indicate Plasmodium infection; a single ring form does not permit speciation, so the diagnosis of P. vivax requires additional forms on thin film review, rapid antigen testing or PCR, and parasitemia should be quantified.	https://imagebank.hematology.org/image/2338/plasmodium-vivax--1?type=upload
2341	partial	Plasmodium Vivax - 4.	Peripheral blood smear shows a compact round body, smaller than an adjacent red cell, containing numerous punctate purple chromatin dots and associated with a pale, ghost-like host cell outline. The appearance is suggestive of a Plasmodium schizont with multiple merozoites or a parasite released from a lysed red cell. Malarial pigment, Schüffner stippling and host cell enlargement cannot be confidently assessed, and no other parasitized cells are present in this field. Findings are suggestive of, but not by themselves diagnostic of, Plasmodium vivax infection; species confirmation requires review of additional parasite stages on thick and thin films or PCR.	https://imagebank.hematology.org/image/2341/plasmodium-vivax--4?type=upload
23547	partial	Melanin inclusions in the neutrophils of a patient  with metastatic melanoma.	Peripheral blood smear shows a phagocytic leukocyte with an indented, non-segmented nucleus and pale, finely granular cytoplasm containing multiple coarse, irregular blue-black inclusions of variable size. The inclusions are distinctly larger and darker than toxic granulation or normal azurophilic granules. The nuclear shape of this particular cell is closer to a band neutrophil or monocyte than to a segmented neutrophil. Background red cells show refractile drying artifact without parasites. In a patient with metastatic melanoma, findings are consistent with phagocytosed melanin pigment in circulating phagocytes (melanin-laden leukocytes); a Fontana-Masson stain can confirm melanin.	https://imagebank.hematology.org/image/23547/melanin-inclusions-in-the-neutrophils-of-a-patient-with-metastatic-melanoma?type=upload
2388	partial	Metastatic Neuroblastoma - 6.	Bone marrow core biopsy (H&E) shows a central aggregate of intermediate-sized cells with round to oval nuclei, finely dispersed pale chromatin, and scant ill-defined cytoplasm, with mitotic figures, surrounded by residual granulocytic and eosinophilic hematopoiesis. Homer Wright rosettes and fibrillary neuropil are not identified, so on morphology alone the infiltrate cannot be distinguished from a hematolymphoid blast population. Immunohistochemistry (PHOX2B, synaptophysin, chromogranin, with negative CD45/TdT) and urine catecholamines are required. With that support, the infiltrate is compatible with metastatic neuroblastoma.	https://imagebank.hematology.org/image/2388/metastatic-neuroblastoma--6?type=upload
2425	partial	Herpes Zoster Lymphadenitis - 2.	Lymph node section shows a polymorphous infiltrate composed of small lymphocytes, numerous medium to large activated lymphoid cells with vesicular nuclei and small nucleoli, and admixed epithelioid histiocytes. A few cells have cleared, glassy-appearing nuclei suggestive of possible viral cytopathic change, although definite Cowdry A inclusions or multinucleation cannot be confirmed at this resolution. There are no monotonous sheets of atypical cells. The appearance is that of an atypical reactive immunoblastic lymphadenitis compatible with herpes zoster lymphadenitis in the right clinical setting; VZV immunohistochemistry or PCR is needed for confirmation.	https://imagebank.hematology.org/image/2425/herpes-zoster-lymphadenitis--2?type=upload
2480	partial	Juvenile Myelomonocytic Leukemia - 3.	Peripheral blood smear shows a mature-appearing monocyte with abundant grey-blue cytoplasm and a folded, reniform nucleus with lacy chromatin, accompanied by two segmented neutrophils. Red cells show mild anisocytosis with occasional target cells and an echinocyte, and platelets are present in small numbers. No blasts are seen in this field. A single monocyte is nonspecific, but an absolute monocytosis in a young child is a required criterion for juvenile myelomonocytic leukemia and should prompt a full differential count and molecular evaluation.	https://imagebank.hematology.org/image/2480/juvenile-myelomonocytic-leukemia--3?type=upload
2482	partial	Juvenile Myelomonocytic Leukemia - 5.	Peripheral blood smear shows marked anisopoikilocytosis with ovalocytes, occasional teardrop cells, small fragmented forms and an echinocyte, with variable central pallor. No leukocytes or platelets are included in this field, so the white cell and platelet findings that define juvenile myelomonocytic leukemia cannot be assessed. The red cell changes are nonspecific; they may be seen in JMML, but the diagnosis requires monocytosis, circulating immature myeloid and nucleated red cells, and supporting laboratory and genetic findings.	https://imagebank.hematology.org/image/2482/juvenile-myelomonocytic-leukemia--5?type=upload
2483	partial	Juvenile Myelomonocytic Leukemia - 6.	Peripheral blood smear at high power shows red cells with mild anisocytosis and scattered small nucleated cells with dense chromatin and scant cytoplasm, most suggestive of nucleated red blood cells or small lymphocytes; cytoplasmic detail is insufficient to separate them with confidence. Platelets are sparse. No monocytes or blasts are present in this field. These findings are nonspecific but can be seen in juvenile myelomonocytic leukemia, where circulating nucleated red cells and thrombocytopenia accompany monocytosis.	https://imagebank.hematology.org/image/2483/juvenile-myelomonocytic-leukemia--6?type=upload
2484	partial	Juvenile Myelomonocytic Leukemia - 7.	Peripheral blood smear shows two eosinophils with bilobed nuclei and coarse cytoplasmic granules, a small mature lymphocyte, and red cells with mild anisopoikilocytosis. Monocytosis, circulating myeloid precursors, blasts, and nucleated red cells are not seen in this limited field. The eosinophilia is a non-specific finding. Diagnosis of juvenile myelomonocytic leukemia requires an absolute monocyte count of at least 1 x10^9/L, splenomegaly, and a RAS-pathway mutation (PTPN11, KRAS, NRAS, CBL, or NF1), which cannot be established from this image.	https://imagebank.hematology.org/image/2484/juvenile-myelomonocytic-leukemia--7?type=upload
2499	partial	Langerhans Cell Histiocytosis - 2.	Section at low to intermediate power shows sheets of cells with abundant pale eosinophilic cytoplasm and well-defined borders, admixed with numerous eosinophils, and a central aggregate of small lymphocytes containing a few larger cells. Nuclear detail, including the characteristic grooved or coffee-bean nuclei, cannot be assessed at this magnification. Necrosis or eosinophilic abscesses are not clearly seen in this field. Findings are suggestive of Langerhans cell histiocytosis; confirmation requires immunohistochemistry for CD1a, langerin (CD207), and S100, and BRAF V600E testing is recommended.	https://imagebank.hematology.org/image/2499/langerhans-cell-histiocytosis--2?type=upload
2524	partial	Dysplastic Erythroid Precursor - 1.	Smear at high power shows a large early erythroid precursor, consistent with a proerythroblast or basophilic normoblast, with a round nucleus, finely stippled chromatin and intensely basophilic cytoplasm bearing an irregular cytoplasmic bleb. Definite dysplastic features such as nuclear budding, multinuclearity, internuclear bridging or megaloblastoid asynchrony are not clearly demonstrated in this single cell. The background shows a stippled artifact. The image fits an early erythroid precursor, but dyserythropoiesis cannot be firmly established from this field alone.	https://imagebank.hematology.org/image/2524/dysplastic-erythroid-precursor--1?type=upload
2526	partial	Refractory Anemia with Excess Blasts - 2.	Bone marrow aspirate smear at high power shows a blast with a large round nucleus, finely dispersed chromatin and scant agranular basophilic cytoplasm, surrounded by basophilic erythroid precursors, myelocytes and orthochromatic normoblasts. No Auer rods are identified. Definite dysplastic features are not conspicuous in this single field, and the blast percentage cannot be derived from it. In the context of cytopenias and a 500-cell differential showing 5-19% blasts, findings would be consistent with myelodysplastic syndrome with excess blasts.	https://imagebank.hematology.org/image/2526/refractory-anemia-with-excess-blasts--2?type=upload
